"soil";"prof_super";"prof_infer";"bd";"oc";"ph";"clay";"silt";"sand";"crs_name";"crs_code";"X";"Y"
"Vega04";0;28;NA;0,15;7,9;30,25;23,39;46,36;"south pole stereographic";"ESRI:102021";-2503197,002;1591186,463
"Vega04";62;110;NA;0,29;4,09;21,74;27,18;51,08;"south pole stereographic";"ESRI:102021";-2503197,002;1591186,463
"Vega04";28;62;NA;0,29;7,48;18,92;27,82;57,53;"south pole stereographic";"ESRI:102021";-2503197,002;1591186,463
"Vega05";0;24;NA;0,22;6,97;19,29;31,36;49,35;"south pole stereographic";"ESRI:102021";-2502812,329;1588711,471
"Vega05";88;120;NA;0,51;3,29;22,98;51,76;25,26;"south pole stereographic";"ESRI:102021";-2502812,329;1588711,471
"Vega05";53;88;NA;0,51;5,05;25,13;45,6;29,27;"south pole stereographic";"ESRI:102021";-2502812,329;1588711,471
"Vega05";24;53;NA;0,66;6,86;24,68;50,49;24,84;"south pole stereographic";"ESRI:102021";-2502812,329;1588711,471
"Vega06";106;150;NA;0;5,84;4,6;3,61;91,79;"south pole stereographic";"ESRI:102021";-2502812,681;1588381,373
"Vega06";45;106;NA;0,08;5,78;3,58;6,69;89,73;"south pole stereographic";"ESRI:102021";-2502812,681;1588381,373
"Vega06";4;45;NA;0,37;6,32;27,86;49,38;22,76;"south pole stereographic";"ESRI:102021";-2502812,681;1588381,373
"Vega06";0;4;NA;0,37;7,99;8,97;46,49;44,55;"south pole stereographic";"ESRI:102021";-2502812,681;1588381,373
"Vega07";4;25;NA;0,08;7,7;10,7;8,13;81,17;"south pole stereographic";"ESRI:102021";-2504649,069;1592688,924
"Vega07";0;4;NA;0,29;7,43;11,18;13,5;75,32;"south pole stereographic";"ESRI:102021";-2504649,069;1592688,924
"Vega08";39;70;NA;0,08;7,98;19,43;15,55;65,02;"south pole stereographic";"ESRI:102021";-2504330,861;1592212,635
"Vega08";7;39;NA;0,08;7,99;18,32;14,8;66,87;"south pole stereographic";"ESRI:102021";-2504330,861;1592212,635
"Vega08";0;7;NA;0,15;7,1;14,16;15,14;70,7;"south pole stereographic";"ESRI:102021";-2504330,861;1592212,635
"Vega09";28;40;NA;0,08;8,88;23,83;57,75;18,42;"south pole stereographic";"ESRI:102021";-2506448,658;1592556,089
"Vega09";0;2;NA;0,08;8,35;19,94;20,03;60,03;"south pole stereographic";"ESRI:102021";-2506448,658;1592556,089
"Vega09";2;28;NA;0,15;7,8;24,09;47,13;28,78;"south pole stereographic";"ESRI:102021";-2506448,658;1592556,089
"Vega10";19;25;NA;0;2,91;23,57;72,12;4,31;"south pole stereographic";"ESRI:102021";-2506156,512;1592309,002
"Vega10";12;19;NA;0;3,55;1,27;66,72;32,01;"south pole stereographic";"ESRI:102021";-2506156,512;1592309,002
"Vega10";0;12;NA;0,08;5,93;37,66;42,53;19,81;"south pole stereographic";"ESRI:102021";-2506156,512;1592309,002
"Vega10";25;29;NA;0,15;2,75;4,5;61,01;34,49;"south pole stereographic";"ESRI:102021";-2506156,512;1592309,002
"Vega11";6;27;NA;0,15;7,72;5,45;7,49;87,05;"south pole stereographic";"ESRI:102021";-2506148,376;1592895,425
"Vega11";0;6;NA;0,37;6,98;6,86;5,82;87,32;"south pole stereographic";"ESRI:102021";-2506148,376;1592895,425
"Vega12";51;70;NA;0,15;7,42;12,05;7,63;80,32;"south pole stereographic";"ESRI:102021";-2504933,323;1590608,221
"Vega12";0;51;NA;0,15;7,5;11,4;7,75;80,84;"south pole stereographic";"ESRI:102021";-2504933,323;1590608,221
"Vega13";0;35;NA;0,15;7,94;20,09;20,08;59,83;"south pole stereographic";"ESRI:102021";-2504105,121;1591091,573
"Vega14";0;52;NA;0,15;7,49;14,17;10,11;75,72;"south pole stereographic";"ESRI:102021";-2503871,05;1590520,359
"Vega14";52;120;NA;0,22;7,69;16,05;11,51;72,45;"south pole stereographic";"ESRI:102021";-2503871,05;1590520,359
"Vega15";23;70;NA;0;8,26;6,49;13,08;80,43;"south pole stereographic";"ESRI:102021";-2503128,759;1587959,421
"Vega15";0;23;NA;0,15;7,4;8,42;15,05;76,53;"south pole stereographic";"ESRI:102021";-2503128,759;1587959,421
"Vega16";25;38;NA;0,15;7,45;12,57;28,2;59,22;"south pole stereographic";"ESRI:102021";-2503389,801;1587354,866
"Vega16";0;25;NA;0,22;7,33;16,9;23,37;59,73;"south pole stereographic";"ESRI:102021";-2503389,801;1587354,866
"Vega16";38;50;NA;0,22;7,44;15,52;27,11;57,38;"south pole stereographic";"ESRI:102021";-2503389,801;1587354,866
"Vega17";18;50;NA;0,22;7,95;4,42;31,51;64,07;"south pole stereographic";"ESRI:102021";-2503845,659;1588225,428
"Vega17";0;18;NA;0,29;7,71;5,44;6,28;88,29;"south pole stereographic";"ESRI:102021";-2503845,659;1588225,428
"Vega18";29;54;NA;0,08;8,7;16,56;17,46;65,99;"south pole stereographic";"ESRI:102021";-2504265,974;1592080,143
"Vega18";0;29;NA;0,15;8,58;17,53;21,09;61,38;"south pole stereographic";"ESRI:102021";-2504265,974;1592080,143
"Vega18";54;80;NA;0,15;8,65;19,75;17,63;62,62;"south pole stereographic";"ESRI:102021";-2504265,974;1592080,143
"Vega19";21;49;NA;0,15;7,62;12,11;16,34;71,55;"south pole stereographic";"ESRI:102021";-2506324,199;1591245,604
"Vega19";0;21;NA;0,15;8,3;12;20,08;67,91;"south pole stereographic";"ESRI:102021";-2506324,199;1591245,604
"Vega19";49;58;NA;0,29;8,14;18,11;23,94;57,95;"south pole stereographic";"ESRI:102021";-2506324,199;1591245,604
"Vega19";82;150;NA;0,37;6,87;12,42;20,92;66,66;"south pole stereographic";"ESRI:102021";-2506324,199;1591245,604
"Vega19";58;82;NA;0,37;7,57;17,96;15,77;66,27;"south pole stereographic";"ESRI:102021";-2506324,199;1591245,604
"Vega20";15;46;NA;0,29;4,29;23,3;20,66;56,04;"south pole stereographic";"ESRI:102021";-2505778,295;1589932,213
"Vega20";0;15;NA;0,29;7,39;17,36;17,87;64,77;"south pole stereographic";"ESRI:102021";-2505778,295;1589932,213
"Vega20";90;130;NA;0,37;2,92;19,24;22,01;58,76;"south pole stereographic";"ESRI:102021";-2505778,295;1589932,213
"Vega20";46;90;NA;0,37;3,29;20,36;23,28;56,36;"south pole stereographic";"ESRI:102021";-2505778,295;1589932,213
"Vega21";0;30;NA;0,22;4,21;16,87;19,04;64,09;"south pole stereographic";"ESRI:102021";-2505835,941;1590002,22
"Vega22";36;120;NA;0;8,06;4,35;1,67;93,98;"south pole stereographic";"ESRI:102021";-2506214,905;1589178,786
"Vega22";19;36;NA;0,15;7,56;5,23;11,83;82,95;"south pole stereographic";"ESRI:102021";-2506214,905;1589178,786
"Vega22";6;19;NA;0,15;7,88;15,54;16,24;68,22;"south pole stereographic";"ESRI:102021";-2506214,905;1589178,786
"Vega22";0;6;NA;0,15;7,74;33,84;16,62;49,54;"south pole stereographic";"ESRI:102021";-2506214,905;1589178,786
"Vega23";0;3;NA;0,15;6,31;9,29;7,68;83,02;"south pole stereographic";"ESRI:102021";-2506209,813;1588969,489
"Vega23";3;27;NA;0,22;7,12;15,08;11,18;73,74;"south pole stereographic";"ESRI:102021";-2506209,813;1588969,489
"Vega24";4;71;NA;0,22;4,86;19,6;24,09;56,31;"south pole stereographic";"ESRI:102021";-2506538,867;1590266,693
"Vega24";0;4;NA;0,22;6;25,15;21,06;53,79;"south pole stereographic";"ESRI:102021";-2506538,867;1590266,693
"Vega24";71;90;NA;0,29;3,68;20,53;20,03;59,44;"south pole stereographic";"ESRI:102021";-2506538,867;1590266,693
"Vega25";11;70;NA;0,15;7,99;19,4;20,08;60,52;"south pole stereographic";"ESRI:102021";-2506956,251;1591210,42
"Vega25";70;88;NA;0,44;8,36;22,13;24,17;53,7;"south pole stereographic";"ESRI:102021";-2506956,251;1591210,42
"Vega25";0;11;NA;0,66;7,64;17,6;18,31;64,1;"south pole stereographic";"ESRI:102021";-2506956,251;1591210,42
"Vega26";0;3;NA;0,22;6,31;21,58;19,61;58,82;"south pole stereographic";"ESRI:102021";-2505034,082;1589527,932
"Vega26";85;90;NA;0,29;3,31;18,04;15,16;66,8;"south pole stereographic";"ESRI:102021";-2505034,082;1589527,932
"Vega26";53;85;NA;0,29;4,08;16,99;18,01;65;"south pole stereographic";"ESRI:102021";-2505034,082;1589527,932
"Vega26";3;53;NA;0,37;3,84;20,54;21,64;57,82;"south pole stereographic";"ESRI:102021";-2505034,082;1589527,932
"Vega27";0;18;NA;0,15;7,23;19,3;22,51;58,19;"south pole stereographic";"ESRI:102021";-2504636,209;1589288,999
"Vega28";4;30;NA;0,15;7,76;23,97;17,75;58,28;"south pole stereographic";"ESRI:102021";-2503868,369;1588752,593
"Vega28";30;60;NA;0,15;7,73;15,64;22,47;61,89;"south pole stereographic";"ESRI:102021";-2503868,369;1588752,593
"Vega28";0;4;NA;0,22;7,5;18,79;23,43;57,78;"south pole stereographic";"ESRI:102021";-2503868,369;1588752,593
"Vega29";30;70;NA;0,08;7,4;11,69;10,08;78,23;"south pole stereographic";"ESRI:102021";-2505102,739;1592093,501
"Vega29";0;30;NA;0,08;7,45;12,55;11,93;75,51;"south pole stereographic";"ESRI:102021";-2505102,739;1592093,501
"Vega30";0;33;NA;0,51;6,63;15,1;13,49;71,41;"south pole stereographic";"ESRI:102021";-2504707,043;1591864,733
"VegaMM01";0;5;NA;0,16;3,45;37;28;35;"south pole stereographic";"ESRI:102021";-2506781,282;1589613,848
"VegaMM02";0;5;NA;0;3,38;20;23;57;"south pole stereographic";"ESRI:102021";-2506731,195;1589617,288
"VegaMM03";0;5;NA;0,08;4,1;26;27;47;"south pole stereographic";"ESRI:102021";-2505245,611;1588766,093
"VegaMM04";0;5;NA;0,06;4,81;27;23;50;"south pole stereographic";"ESRI:102021";-2505218,387;1588767,071
"VegaMM05";0;5;NA;0,17;4,23;25;32;43;"south pole stereographic";"ESRI:102021";-2505275,6;1589040,753
"VegaMM06";0;5;NA;0,14;4,41;29;26;45;"south pole stereographic";"ESRI:102021";-2506047,155;1590112,255
"VegaMM07";45;50;NA;0,14;4,33;13;42;45;"south pole stereographic";"ESRI:102021";-2506047,155;1590112,255
"VegaMM08";0;5;NA;0,1;4,21;27;26;47;"south pole stereographic";"ESRI:102021";-2506003,081;1590102,303
"VegaMM09";45;50;NA;0,12;4,6;36;24;40;"south pole stereographic";"ESRI:102021";-2506003,081;1590102,303
"VegaMM10";0;5;NA;0,06;4;39;27;34;"south pole stereographic";"ESRI:102021";-2505957,794;1590094,242
"VegaMM11";0;5;NA;0,59;7,84;18;45;37;"south pole stereographic";"ESRI:102021";-2505914,695;1590111,514
"VegaMM12";0;5;NA;0,26;7,51;17;28;55;"south pole stereographic";"ESRI:102021";-2505873,363;1590121,959
"VegaMM13";0;5;NA;0,37;7,73;15;25;60;"south pole stereographic";"ESRI:102021";-2506090,759;1590557,938
"VegaMM14";0;5;NA;0,53;6,83;16;29;55;"south pole stereographic";"ESRI:102021";-2506054,939;1590563,979
NA;0;3;NA;0,342227378;7,53;19,4;10,6;70,1;"south pole stereographic";"ESRI:102021";-2445144,666;1610580,05
NA;0;3;NA;0,417633411;7,47;24,8;28,2;47;"south pole stereographic";"ESRI:102021";-2444592,819;1610712,19
NA;0;3;NA;0,255220418;7,74;23,9;13,7;62,5;"south pole stereographic";"ESRI:102021";-2444565,763;1610720,966
NA;0;3;NA;0,527842227;5,89;37,6;46,1;16,3;"south pole stereographic";"ESRI:102021";-2444711,222;1610570,68
NA;0;3;NA;0,452436195;6,18;36,1;35;28,8;"south pole stereographic";"ESRI:102021";-2444928,999;1610104,495
NA;0;3;NA;0,481438515;7,35;26,1;25,1;48,8;"south pole stereographic";"ESRI:102021";-2444928,181;1610211,962
NA;0;3;NA;0,145011601;7,26;21,2;14,2;64,6;"south pole stereographic";"ESRI:102021";-2445127,551;1610538,78
NA;0;3;NA;0,336426914;7,58;14;28,6;57,4;"south pole stereographic";"ESRI:102021";-2445089,001;1610435,848
NA;0;3;NA;0,545243619;7,54;23,6;16,3;60,2;"south pole stereographic";"ESRI:102021";-2445037,033;1610334,239
NA;0;3;NA;0,527842227;7,5;19,8;10;70,3;"south pole stereographic";"ESRI:102021";-2444958,621;1610269,432
NA;0;3;NA;0,249419954;5,1;22;24,7;53,4;"south pole stereographic";"ESRI:102021";-2444729,726;1609735,05
NA;0;3;NA;0,667053364;7,29;35;27,5;37,5;"south pole stereographic";"ESRI:102021";-2444766,799;1609734,043
NA;0;3;NA;0,759860789;7,62;22,1;18,3;59,6;"south pole stereographic";"ESRI:102021";-2444839,775;1609834,242
NA;0;3;NA;0,481438515;7,54;27,5;22,2;50,3;"south pole stereographic";"ESRI:102021";-2444919,275;1609968,824
NA;0;10;NA;0,104408353;7,95;19,4;4,5;76,1;"south pole stereographic";"ESRI:102021";-2439951,338;1603534,187
NA;10;15;NA;0,6612529;7,74;18,8;7;74,2;"south pole stereographic";"ESRI:102021";-2439951,338;1603534,187
NA;15;75;NA;0,609048724;7,73;16,5;9,7;73,8;"south pole stereographic";"ESRI:102021";-2439951,338;1603534,187
NA;40;60;NA;0,24361949;7,63;16,8;8,4;74,8;"south pole stereographic";"ESRI:102021";-2440093,726;1603122,098
NA;0;40;NA;0,313225058;7,72;21,2;5,9;73;"south pole stereographic";"ESRI:102021";-2440093,726;1603122,098
NA;60;65;NA;0,069605568;4,87;23,7;2,8;73,6;"south pole stereographic";"ESRI:102021";-2440093,726;1603122,098
NA;0;65;NA;0,504640371;3,8;35;23,1;41,9;"south pole stereographic";"ESRI:102021";-2444938,968;1601272,84
NA;65;75;NA;0,05800464;5;31,4;25,5;43,1;"south pole stereographic";"ESRI:102021";-2444938,968;1601272,84
NA;75;85;NA;1,107888631;6,07;30,6;25,2;44,2;"south pole stereographic";"ESRI:102021";-2444938,968;1601272,84
NA;0;5;NA;0,382830626;4,63;36,6;18,6;44,8;"south pole stereographic";"ESRI:102021";-2444859,628;1601279,02
NA;5;45;NA;0,562645012;3,54;32,8;20,6;46,5;"south pole stereographic";"ESRI:102021";-2444859,628;1601279,02
NA;45;117;NA;0,533642691;3,49;31,8;23,2;45;"south pole stereographic";"ESRI:102021";-2444859,628;1601279,02
NA;117;138;NA;0,527842227;3,48;29,3;22,1;48,5;"south pole stereographic";"ESRI:102021";-2444859,628;1601279,02
NA;0;20;NA;0,324825986;7,47;31;20,5;48,4;"south pole stereographic";"ESRI:102021";-2444777,597;1601304,793
NA;20;47;NA;0,377030162;4,9;34,4;27,1;38,5;"south pole stereographic";"ESRI:102021";-2444777,597;1601304,793
NA;47;65;NA;0,452436195;4,02;43,6;35,4;21;"south pole stereographic";"ESRI:102021";-2444777,597;1601304,793
NA;65;95;NA;0,353828306;4,05;42,6;31;26,4;"south pole stereographic";"ESRI:102021";-2444777,597;1601304,793
NA;95;110;NA;0,643851508;3,24;34,8;35,6;29,6;"south pole stereographic";"ESRI:102021";-2444777,597;1601304,793
NA;0;10;NA;0,377030162;6,85;39;24,1;36,9;"south pole stereographic";"ESRI:102021";-2444679,547;1601308,855
NA;10;20;NA;0,150812065;7,63;37,7;26,5;35,8;"south pole stereographic";"ESRI:102021";-2444679,547;1601308,855
NA;20;67;NA;0,469837587;3,89;39,1;31,1;29,8;"south pole stereographic";"ESRI:102021";-2444679,547;1601308,855
NA;67;85;NA;0,759860789;3,38;39,3;32,4;28,4;"south pole stereographic";"ESRI:102021";-2444679,547;1601308,855
NA;37;60;NA;0,33062645;3,67;39,5;26,3;34,1;"south pole stereographic";"ESRI:102021";-2444746,103;1602135,489
NA;0;20;NA;0,278422274;8,14;53,4;26,8;19,8;"south pole stereographic";"ESRI:102021";-2444746,103;1602135,489
NA;20;28;NA;0,069605568;8,67;56,6;16,3;27;"south pole stereographic";"ESRI:102021";-2444746,103;1602135,489
NA;28;37;NA;0,261020882;5,13;42,1;32,3;25,6;"south pole stereographic";"ESRI:102021";-2444746,103;1602135,489
NA;60;105;NA;0,562645012;7,93;37;26,1;36,9;"south pole stereographic";"ESRI:102021";-2444746,103;1602135,489
NA;0;33;NA;0,365429234;7,6;42,6;24,7;32,8;"south pole stereographic";"ESRI:102021";-2444845,522;1602048,204
NA;33;52;NA;0,440835267;4,17;43,2;37,8;18,9;"south pole stereographic";"ESRI:102021";-2444845,522;1602048,204
NA;52;110;NA;0,493039443;4,04;43;31,8;25,1;"south pole stereographic";"ESRI:102021";-2444845,522;1602048,204
NA;0;10;NA;0,197215777;7,22;33;29;38,1;"south pole stereographic";"ESRI:102021";-2444879,985;1601999,045
NA;10;50;NA;0,545243619;6,71;34,6;31,6;33,8;"south pole stereographic";"ESRI:102021";-2444879,985;1601999,045
NA;0;17;NA;0,382830626;5;40,6;34,8;24,5;"south pole stereographic";"ESRI:102021";-2444920,053;1601979,894
NA;17;95;NA;0,400232019;3,98;44,1;37,5;18,3;"south pole stereographic";"ESRI:102021";-2444920,053;1601979,894
NA;95;140;NA;0,417633411;3,24;42,1;35,7;22,2;"south pole stereographic";"ESRI:102021";-2444920,053;1601979,894
NA;0;50;NA;0,255220418;4,27;27;24,5;48,5;"south pole stereographic";"ESRI:102021";-2443971,012;1601587,745
NA;25;90;NA;0,261020882;3,37;29,3;21,8;48,9;"south pole stereographic";"ESRI:102021";-2443971,012;1601587,745
NA;90;110;NA;0,620649652;7,75;33,4;22,4;44,2;"south pole stereographic";"ESRI:102021";-2443971,012;1601587,745
NA;0;6;NA;0,023201856;4;19,8;24,7;55,5;"south pole stereographic";"ESRI:102021";-2444394,584;1602286,139
NA;6;75;NA;0,214617169;3,35;30,2;16,6;53,2;"south pole stereographic";"ESRI:102021";-2444394,584;1602286,139
NA;75;93;NA;0,197215777;3,22;36,9;18,3;44,9;"south pole stereographic";"ESRI:102021";-2444394,584;1602286,139
NA;93;105;NA;0,382830626;3,23;35;23,7;41,2;"south pole stereographic";"ESRI:102021";-2444394,584;1602286,139
NA;25;40;NA;0,440835267;5,45;38;33,4;28,6;"south pole stereographic";"ESRI:102021";-2444017,298;1602254,32
NA;45;95;NA;0,777262181;7,35;33,3;35,6;31,1;"south pole stereographic";"ESRI:102021";-2444017,298;1602254,32
NA;30;45;NA;0,417633411;3,65;27;26,5;46,5;"south pole stereographic";"ESRI:102021";-2444017,298;1602254,32
NA;0;25;NA;0,255220418;4,6;43,1;41,6;15,3;"south pole stereographic";"ESRI:102021";-2444017,298;1602254,32
NA;95;110;NA;0,6612529;8,26;35;34,2;30,7;"south pole stereographic";"ESRI:102021";-2444017,298;1602254,32
NA;0;15;NA;0,185614849;4,04;35,1;17,8;47,1;"south pole stereographic";"ESRI:102021";-2443441,326;1601429,247
NA;5;85;NA;0,33062645;3,49;28,7;18,3;53;"south pole stereographic";"ESRI:102021";-2443441,326;1601429,247
NA;85;105;NA;0,145011601;3,3;30,8;18,2;51;"south pole stereographic";"ESRI:102021";-2443441,326;1601429,247
NA;105;120;NA;0,545243619;6,88;23,4;16,2;60,5;"south pole stereographic";"ESRI:102021";-2443441,326;1601429,247
NA;0;20;NA;0,069605568;3,18;9,3;0,1;90,6;"south pole stereographic";"ESRI:102021";-2443292,241;1608506,414
NA;26;30;NA;0,145011601;6,35;10,2;0,6;89,2;"south pole stereographic";"ESRI:102021";-2443292,241;1608506,414
NA;30;35;NA;0,759860789;2,52;35,7;46,3;17,9;"south pole stereographic";"ESRI:102021";-2443292,241;1608506,414
NA;35;40;NA;0,023201856;3,38;12,8;0,1;87,1;"south pole stereographic";"ESRI:102021";-2443292,241;1608506,414
NA;20;26;NA;0,034802784;4,39;10,8;3,3;85,9;"south pole stereographic";"ESRI:102021";-2443292,241;1608506,414
NA;0;8;NA;0,162412993;3,45;20,9;6,5;72,7;"south pole stereographic";"ESRI:102021";-2443288,716;1608479,008
NA;8;33;NA;0,023201856;3,27;12,4;1,9;85,7;"south pole stereographic";"ESRI:102021";-2443288,716;1608479,008
NA;33;42;NA;0,110208817;3,74;12,4;13,7;73,9;"south pole stereographic";"ESRI:102021";-2443288,716;1608479,008
NA;42;60;NA;0,237819026;6,8;13,6;13;73,4;"south pole stereographic";"ESRI:102021";-2443288,716;1608479,008
NA;0;20;NA;0,127610209;3,3;22,7;7,1;70,2;"south pole stereographic";"ESRI:102021";-2443410,94;1608571,046
NA;20;42;NA;0,226218097;2,98;15,2;7;77,8;"south pole stereographic";"ESRI:102021";-2443410,94;1608571,046
NA;42;63;NA;0,197215777;2,91;11,5;4,6;83,8;"south pole stereographic";"ESRI:102021";-2443410,94;1608571,046
NA;63;75;NA;0,377030162;2,8;15;13,1;71,8;"south pole stereographic";"ESRI:102021";-2443410,94;1608571,046
NA;75;95;NA;0,27262181;2,62;17,6;7,1;75,3;"south pole stereographic";"ESRI:102021";-2443410,94;1608571,046
NA;0;14;NA;0,533642691;3,1;20,5;22,6;56,9;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;14;21;NA;0,643851508;3,05;29,6;19,4;51;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;21;30;NA;0,556844548;3,1;13,4;12,6;74;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;30;40;NA;0,069605568;3,64;13,5;1,3;85,3;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;40;50;NA;0,719257541;3,14;27,1;19,5;53,4;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;50;57;NA;0,400232019;5,6;18,2;12,1;69,7;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;57;77;NA;1,032482599;4,55;23,6;16,6;59,9;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;77;95;NA;0,435034803;5;18,7;13,6;67,7;"south pole stereographic";"ESRI:102021";-2443602,08;1608535,868
NA;0;15;NA;0,255220418;8,38;41,9;20;37,6;"south pole stereographic";"ESRI:102021";-2443490,349;1601276,573
NA;15;30;NA;0,27262181;8,62;39,3;25;36,2;"south pole stereographic";"ESRI:102021";-2443490,349;1601276,573
NA;30;35;NA;0,226218097;8,55;32,6;21;46,5;"south pole stereographic";"ESRI:102021";-2443490,349;1601276,573
NA;15;20;NA;0,60324826;7,38;35,5;39;25,7;"south pole stereographic";"ESRI:102021";-2440714,474;1600556,806
NA;20;60;NA;0,701856148;3,98;43,4;48;8,9;"south pole stereographic";"ESRI:102021";-2440714,474;1600556,806
NA;60;110;NA;0,649651972;3,88;42,6;49;8,9;"south pole stereographic";"ESRI:102021";-2440714,474;1600556,806
NA;0;15;NA;0,27262181;7,89;25,3;26;48,6;"south pole stereographic";"ESRI:102021";-2440714,474;1600556,806
NA;20;27;NA;0,284222738;7,46;38,3;27;34,4;"south pole stereographic";"ESRI:102021";-2440732,916;1600561,263
NA;27;70;NA;0,278422274;3,63;36,5;25;38,9;"south pole stereographic";"ESRI:102021";-2440732,916;1600561,263
NA;70;75;NA;0,365429234;3,65;34,1;23;42,6;"south pole stereographic";"ESRI:102021";-2440732,916;1600561,263
NA;0;20;NA;0,278422274;7,16;35,8;25;39,2;"south pole stereographic";"ESRI:102021";-2440732,916;1600561,263
NA;0;10;NA;0,522041763;7,57;39,3;31;29,7;"south pole stereographic";"ESRI:102021";-2440672,152;1600859,433
NA;10;20;NA;0,481438515;5,96;44,2;35;21,2;"south pole stereographic";"ESRI:102021";-2440672,152;1600859,433
NA;20;50;NA;0,522041763;4,27;43,8;33;23,4;"south pole stereographic";"ESRI:102021";-2440672,152;1600859,433
NA;50;60;NA;0,568445476;4,08;27,7;36;36;"south pole stereographic";"ESRI:102021";-2440672,152;1600859,433
NA;60;90;NA;0,591647332;3,65;47,4;35;17,4;"south pole stereographic";"ESRI:102021";-2440672,152;1600859,433
NA;90;95;NA;0,464037123;3,58;48,1;32;19,8;"south pole stereographic";"ESRI:102021";-2440672,152;1600859,433
NA;0;15;NA;0,498839907;7,33;34,9;34;31,2;"south pole stereographic";"ESRI:102021";-2440608,212;1601060,139
